Cell Name;Cell_ID;BSC;Longitude_Sector;Latitude_Sector;CoverageType;Sector;SiteID;Market;Azimuth;HorizBeamwidth;VertBeamwidth;Technology;LAC;mcc;mnc;RF_Solution;expected_cell_range;antenna_id
ARI_0075_C01_110_1;8261;TN2BSC1;10.1725917;36.88885;outdoor;1;826;;0;;;2G;10016;605;1;macro;503;1
ARI_0075_C01_110_2;8262;TN2BSC1;10.1725917;36.88885;outdoor;2;826;;120;;;2G;10016;605;1;macro;683;1
ARI_0075_C01_110_3;8263;TN2BSC1;10.1725917;36.88885;outdoor;3;826;;240;;;2G;10016;605;1;macro;333;1
ARI_0076_C02_110_1;8271;TN2BSC1;10.1854722;36.8826917;outdoor;1;827;;30;;;2G;10016;605;1;macro;460;1
ARI_0076_C02_110_2;8272;TN2BSC1;10.1854722;36.8826917;outdoor;2;827;;150;;;2G;10016;605;1;macro;542;1
ARI_0076_C02_110_3;8273;TN2BSC1;10.1854722;36.8826917;outdoor;3;827;;270;;;2G;10016;605;1;macro;439;1
ARI_0077_C03_110_1;8281;TN2BSC1;10.186803;36.87485;outdoor;1;828;;40;;;2G;10016;605;1;macro;586;1
ARI_0077_C03_110_2;8282;TN2BSC1;10.186803;36.87485;outdoor;2;828;;150;;;2G;10016;605;1;macro;891;1
ARI_0077_C03_110_3;8283;TN2BSC1;10.186803;36.87485;outdoor;3;828;;250;;;2G;10016;605;1;macro;999;1
ARI_0078_C07_110_1;8291;TN2BSC1;10.20741667;36.85824722;outdoor;1;829;;20;;;2G;10016;605;1;macro;926;1
ARI_0078_C07_110_2;8292;TN2BSC1;10.20741667;36.85824722;outdoor;2;829;;100;;;2G;10016;605;1;macro;408;1
ARI_0078_C07_110_3;8293;TN2BSC1;10.20741667;36.85824722;outdoor;3;829;;240;;;2G;10016;605;1;macro;572;1
ARI_0079_C14_311_1;8301;TN2BSC1;10.19695278;36.85775833;outdoor;1;830;;40;;;2G;10016;605;1;macro;657;1
ARI_0079_C14_311_2;8302;TN2BSC1;10.19695278;36.85775833;outdoor;2;830;;130;;;2G;10016;605;1;macro;705;1
ARI_0079_C14_311_3;8303;TN2BSC1;10.19695278;36.85775833;outdoor;3;830;;270;;;2G;10016;605;1;macro;465;1
ARI_0080_C01_309_1;8311;TN2BSC1;10.175568;36.8488;outdoor;1;831;;30;;;2G;10012;605;1;macro;440;1
ARI_0080_C01_309_2;8312;TN2BSC1;10.175568;36.8488;outdoor;2;831;;140;;;2G;10012;605;1;macro;401;1
ARI_0080_C01_309_3;8313;TN2BSC1;10.175568;36.8488;outdoor;3;831;;270;;;2G;10012;605;1;macro;425;1
ARI_0081_C08_110_1;8321;TN2BSC1;10.17284;36.85985;outdoor;1;832;;60;;;2G;10014;605;1;macro;718;1
ARI_0081_C08_110_2;8322;TN2BSC1;10.17284;36.85985;outdoor;2;832;;240;;;2G;10014;605;1;macro;558;1
ARI_0081_C08_110_3;8323;TN2BSC1;10.17284;36.85985;outdoor;3;832;;330;;;2G;10014;605;1;macro;571;1
ARI_0081_C08_110_4;9961;TN2BSC1;10.17284;36.85985;outdoor;4;832;;140;;;2G;10014;605;1;macro;450;1
ARI_0083_C06_309_1;8341;TN2BSC1;10.158521;36.851409;outdoor;1;834;;10;;;2G;10014;605;1;macro;400;1
ARI_0083_C06_309_2;8342;TN2BSC1;10.158521;36.851409;outdoor;2;834;;180;;;2G;10014;605;1;macro;388;1
ARI_0083_C06_309_3;8343;TN2BSC1;10.158521;36.851409;outdoor;3;834;;280;;;2G;10014;605;1;macro;388;1
ARI_0083_C06_309_4;9671;TN2BSC1;10.158521;36.851409;outdoor;4;834;;110;;;2G;10014;605;1;macro;894;1
ARI_0084_C02_110_1;8351;TN2BSC1;10.1463889;36.8510556;outdoor;1;835;;50;;;2G;10014;605;1;macro;985;1
ARI_0084_C02_110_2;8352;TN2BSC1;10.1463889;36.8510556;outdoor;2;835;;170;;;2G;10014;605;1;macro;505;1
ARI_0084_C02_110_3;8353;TN2BSC1;10.1463889;36.8510556;outdoor;3;835;;320;;;2G;10014;605;1;macro;333;1
ARI_0085_C01_110_1;8361;TN2BSC1;10.11723056;36.85000278;outdoor;1;836;;0;;;2G;10014;605;1;macro;666;1
ARI_0085_C01_110_2;8362;TN2BSC1;10.11723056;36.85000278;outdoor;2;836;;130;;;2G;10014;605;1;macro;556;1
ARI_0085_C01_110_3;8363;TN2BSC1;10.11723056;36.85000278;outdoor;3;836;;250;;;2G;10014;605;1;macro;842;1
ARI_0086_C11_110_1;8371;TN2BSC1;10.12715556;36.85727223;outdoor;1;837;;70;;;2G;10014;605;1;macro;617;1
ARI_0086_C11_110_2;8372;TN2BSC1;10.12715556;36.85727223;outdoor;2;837;;190;;;2G;10014;605;1;macro;786;1
ARI_0086_C11_110_3;8373;TN2BSC1;10.12715556;36.85727223;outdoor;3;837;;255;;;2G;10014;605;1;macro;1187;1
ARI_0086_C11_110_4;9711;TN2BSC1;10.12715556;36.85727223;outdoor;4;837;;325;;;2G;10014;605;1;macro;578;1
ARI_0087_C03_110_1;8381;TN2BSC1;10.18025833;36.90808889;outdoor;1;838;;100;;;2G;10016;605;1;macro;1082;1
ARI_0087_C03_110_2;8382;TN2BSC1;10.18025833;36.90808889;outdoor;2;838;;190;;;2G;10016;605;1;macro;1628;1
ARI_0087_C03_110_3;8383;TN2BSC1;10.18025833;36.90808889;outdoor;3;838;;280;;;2G;10016;605;1;macro;1682;1
ARI_0087_C03_110_4;9831;TN2BSC1;10.18025833;36.90808889;outdoor;4;838;;30;;;2G;10016;605;1;macro;24774;1
ARI_0088_C07_110_1;8391;TN2BSC1;10.14088611;36.93511667;outdoor;1;839;;70;;;2G;10014;605;1;macro;26429;1
ARI_0088_C07_110_2;8392;TN2BSC1;10.14088611;36.93511667;outdoor;2;839;;220;;;2G;10014;605;1;macro;25229;1
ARI_0088_C07_110_3;8393;TN2BSC1;10.14088611;36.93511667;outdoor;3;839;;320;;;2G;10014;605;1;macro;26826;1
ARI_0088_C07_110_4;9781;TN2BSC1;10.14088611;36.93511667;outdoor;4;839;;160;;;2G;10014;605;1;macro;2729;1
ARI_0089_C14_110_1;8401;TN1BSC1;10.17502778;36.944275;outdoor;1;840;;80;;;2G;10003;605;1;macro;2409;1
ARI_0089_C14_110_2;8402;TN1BSC1;10.17502778;36.944275;outdoor;2;840;;160;;;2G;10003;605;1;macro;1878;1
ARI_0089_C14_110_3;8403;TN1BSC1;10.17502778;36.944275;outdoor;3;840;;270;;;2G;10003;605;1;macro;28399;1
ARI_0089_C14_110_4;9731;TN1BSC1;10.17502778;36.944275;outdoor;4;840;;350;;;2G;10003;605;1;macro;26918;1
ARI_0090_C04_110_1;8411;TN2BSC1;10.15447222;36.8565;outdoor;1;841;;0;;;2G;10014;605;1;macro;388;1
ARI_0090_C04_110_2;8412;TN2BSC1;10.15447222;36.8565;outdoor;2;841;;110;;;2G;10014;605;1;macro;531;1
ARI_0090_C04_110_3;8413;TN2BSC1;10.15447222;36.8565;outdoor;3;841;;220;;;2G;10014;605;1;macro;1883;1
ARI_0092_C03_411_1;8431;TN2BSC1;10.1850556;36.8941667;outdoor;1;843;;100;;;2G;10016;605;1;macro;1202;1
ARI_0092_C03_411_2;8432;TN2BSC1;10.1850556;36.8941667;outdoor;2;843;;240;;;2G;10016;605;1;macro;771;1
ARI_0092_C03_411_3;8433;TN2BSC1;10.1850556;36.8941667;outdoor;3;843;;350;;;2G;10016;605;1;macro;1060;1
ARI_0093_C05_410_1;8441;TN2BSC1;10.165558;36.884396;outdoor;1;844;;30;;;2G;10016;605;1;macro;560;1
ARI_0093_C05_410_2;8442;TN2BSC1;10.165558;36.884396;outdoor;2;844;;130;;;2G;10016;605;1;macro;1197;1
ARI_0093_C05_410_3;8443;TN2BSC1;10.165558;36.884396;outdoor;3;844;;280;;;2G;10016;605;1;macro;1292;1
ARI_0094_C02_311_1;8451;TN2BSC1;10.18827778;36.84655278;outdoor;1;845;;0;;;2G;10012;605;1;macro;675;1
ARI_0094_C02_311_2;8452;TN2BSC1;10.18827778;36.84655278;outdoor;2;845;;90;;;2G;10012;605;1;macro;318;1
ARI_0094_C02_311_3;8453;TN2BSC1;10.18827778;36.84655278;outdoor;3;845;;230;;;2G;10012;605;1;macro;601;1
ARI_0094_MIS_311_4;9811;TN2BSC1;10.18827778;36.84655278;Indoor;4;845;;360;360;8;2G;10012;605;1;Micro;200;1
ARI_0095_C01_310_1;8461;TN2BSC1;10.21103056;36.85068333;outdoor;1;846;;0;;;2G;10012;605;1;macro;1544;1
ARI_0095_C01_310_2;8462;TN2BSC1;10.21103056;36.85068333;outdoor;2;846;;170;;;2G;10012;605;1;macro;883;1
ARI_0095_C01_310_3;8463;TN2BSC1;10.21103056;36.85068333;outdoor;3;846;;280;;;2G;10012;605;1;macro;570;1
ARI_0096_C04_310_1;8471;TN1BSC1;10.19528;36.88453;outdoor;1;847;;45;;;2G;10003;605;1;macro;507;1
ARI_0096_C04_310_2;8472;TN1BSC1;10.19528;36.88453;outdoor;2;847;;140;;;2G;10003;605;1;macro;407;1
ARI_0096_C04_310_3;8473;TN1BSC1;10.19528;36.88453;outdoor;3;847;;290;;;2G;10003;605;1;macro;633;1
ARI_0097_C04_415_1;8481;TN2BSC1;10.088104;36.853119;outdoor;1;848;;110;;;2G;10019;605;1;macro;2264;1
ARI_0097_C04_415_2;8482;TN2BSC1;10.088104;36.853119;outdoor;2;848;;180;;;2G;10019;605;1;macro;1201;1
ARI_0097_C04_415_3;8483;TN2BSC1;10.088104;36.853119;outdoor;3;848;;270;;;2G;10019;605;1;macro;2225;1
ARI_0099_C02_111_1;8501;TN1BSC1;10.20555556;36.95747222;outdoor;1;850;;90;;;2G;10003;605;1;macro;1235;1
ARI_0099_C02_111_2;8502;TN1BSC1;10.20555556;36.95747222;outdoor;2;850;;200;;;2G;10003;605;1;macro;754;1
ARI_0099_C02_111_3;8503;TN1BSC1;10.20555556;36.95747222;outdoor;3;850;;290;;;2G;10003;605;1;macro;2897;1
ARI_0099_C02_111_4;9471;TN1BSC1;10.20555556;36.95747222;outdoor;4;850;;25;;;2G;10003;605;1;macro;2639;1
ARI_0100_C02_211_1;8511;TN2BSC1;10.16498;36.85261;outdoor;1;851;;90;;;2G;10014;605;1;macro;967;1
ARI_0100_C02_211_2;8512;TN2BSC1;10.16498;36.85261;outdoor;2;851;;180;;;2G;10014;605;1;macro;2850;1
ARI_0100_C02_211_3;8513;TN2BSC1;10.16498;36.85261;outdoor;3;851;;300;;;2G;10014;605;1;macro;739;1
ARI_0101_C03_211_1;8521;TN2BSC1;10.151578;36.841739;outdoor;1;852;;80;;;2G;10017;605;1;macro;2353;1
ARI_0101_C03_211_2;8522;TN2BSC1;10.151578;36.841739;outdoor;2;852;;170;;;2G;10017;605;1;macro;433;1
ARI_0101_C03_211_3;8523;TN2BSC1;10.151578;36.841739;outdoor;3;852;;310;;;2G;10017;605;1;macro;514;1
ARI_0102_C01_311_1;8531;TN2BSC1;10.18588889;36.86786111;outdoor;1;853;;40;;;2G;10016;605;1;macro;432;1
ARI_0102_C01_311_2;8532;TN2BSC1;10.18588889;36.86786111;outdoor;2;853;;160;;;2G;10016;605;1;macro;23510;1
ARI_0102_C01_311_3;8533;TN2BSC1;10.18588889;36.86786111;outdoor;3;853;;240;;;2G;10016;605;1;macro;322;1
ARI_0102_C01_311_4;54681;TN2BSC1;10.18588889;36.86786111;outdoor;4;853;;330;;;2G;10016;605;1;macro;530;1
ARI_0104_C05_311_1;8551;TN2BSC1;10.209722;36.868972;outdoor;1;855;;65;;;2G;10016;605;1;macro;454;1
ARI_0104_C05_311_2;8552;TN2BSC1;10.209722;36.868972;outdoor;2;855;;140;;;2G;10016;605;1;macro;570;1
ARI_0104_C05_311_3;8553;TN2BSC1;10.209722;36.868972;outdoor;3;855;;260;;;2G;10016;605;1;macro;477;1
ARI_0105_C04_313_1;8561;TN2BSC1;10.202083;36.863556;outdoor;1;856;;20;;;2G;10016;605;1;macro;334;1
ARI_0105_C04_313_2;8562;TN2BSC1;10.202083;36.863556;outdoor;2;856;;160;;;2G;10016;605;1;macro;411;1
ARI_0105_C04_313_3;8563;TN2BSC1;10.202083;36.863556;outdoor;3;856;;270;;;2G;10016;605;1;macro;224;1
ARI_0106_C01_112_1;8571;TN2BSC1;10.21031111;36.83633333;outdoor;1;857;;20;;;2G;10012;605;1;macro;1533;1
ARI_0106_C01_112_2;8572;TN2BSC1;10.21031111;36.83633333;outdoor;2;857;;170;;;2G;10012;605;1;macro;976;1
ARI_0106_C01_112_3;8573;TN2BSC1;10.21031111;36.83633333;outdoor;3;857;;260;;;2G;10012;605;1;macro;571;1
ARI_0107_C02_112_1;8581;TN2BSC1;10.116917;36.840278;outdoor;1;858;;100;;;2G;10019;605;1;macro;535;1
ARI_0107_C02_112_2;8582;TN2BSC1;10.116917;36.840278;outdoor;2;858;;210;;;2G;10019;605;1;macro;536;1
ARI_0107_C02_112_3;8583;TN2BSC1;10.116917;36.840278;outdoor;3;858;;300;;;2G;10019;605;1;macro;453;1
ARI_0108_C02_311_1;8591;TN2BSC1;10.194922;36.835211;outdoor;1;859;;0;;;2G;10012;605;1;macro;712;1
ARI_0108_C02_311_2;8592;TN2BSC1;10.194922;36.835211;outdoor;2;859;;120;;;2G;10012;605;1;macro;521;1
ARI_0108_C02_311_3;8593;TN2BSC1;10.194922;36.835211;outdoor;3;859;;305;;;2G;10012;605;1;macro;3195;1
ARI_0108_C02_311_4;9801;TN2BSC1;10.194922;36.835211;outdoor;4;859;;240;;;2G;10012;605;1;macro;626;1
ARI_0110_C01_311_1;8611;TN2BSC1;10.15825556;36.857875;outdoor;1;861;;0;;;2G;10014;605;1;macro;458;1
ARI_0110_C01_311_2;8612;TN2BSC1;10.15825556;36.857875;outdoor;2;861;;100;;;2G;10014;605;1;macro;1345;1
ARI_0110_C01_311_3;8613;TN2BSC1;10.15825556;36.857875;outdoor;3;861;;250;;;2G;10014;605;1;macro;860;1
ARI_0110_C01_311_4;9591;TN2BSC1;10.15825556;36.857875;outdoor;4;861;;180;;;2G;10014;605;1;macro;1677;1
ARI_0111_C06_112_1;8621;TN2BSC1;10.10466667;36.84208334;outdoor;1;862;;0;;;2G;10019;605;1;macro;555;1
ARI_0111_C06_112_2;8622;TN2BSC1;10.10466667;36.84208334;outdoor;2;862;;110;;;2G;10019;605;1;macro;592;1
ARI_0111_C06_112_3;8623;TN2BSC1;10.10466667;36.84208334;outdoor;3;862;;240;;;2G;10019;605;1;macro;444;1
ARI_0112_C01_311_1;8631;TN2BSC1;10.17968056;36.89898056;outdoor;1;863;;60;;;2G;10016;605;1;macro;1505;1
ARI_0112_C01_311_2;8632;TN2BSC1;10.17968056;36.89898056;outdoor;2;863;;150;;;2G;10016;605;1;macro;556;1
ARI_0112_C01_311_3;8633;TN2BSC1;10.17968056;36.89898056;outdoor;3;863;;340;;;2G;10016;605;1;macro;515;1
ARI_0112_C01_311_4;9911;TN2BSC1;10.17968056;36.89898056;outdoor;4;863;;250;;;2G;10016;605;1;macro;426;1
ARI_0113_C04_112_1;8641;TN2BSC1;10.13285;36.85055556;outdoor;1;864;;20;;;2G;10014;605;1;macro;585;1
ARI_0113_C04_112_2;8642;TN2BSC1;10.13285;36.85055556;outdoor;2;864;;150;;;2G;10014;605;1;macro;674;1
ARI_0113_C04_112_3;8643;TN2BSC1;10.13285;36.85055556;outdoor;3;864;;260;;;2G;10014;605;1;macro;643;1
ARI_0114_C08_112_1;8651;TN2BSC1;10.170917;36.857167;outdoor;1;865;;100;;;2G;10014;605;1;macro;422;1
ARI_0114_C08_112_2;8652;TN2BSC1;10.170917;36.857167;outdoor;2;865;;250;;;2G;10014;605;1;macro;382;1
ARI_0114_C08_112_3;8653;TN2BSC1;10.170917;36.857167;outdoor;3;865;;330;;;2G;10014;605;1;macro;534;1
ARI_0115_C04_112_1;8661;TN2BSC1;10.17867;36.85563;outdoor;1;866;;85;;;2G;10012;605;1;macro;1444;1
ARI_0115_C04_112_2;8662;TN2BSC1;10.17867;36.85563;outdoor;2;866;;180;;;2G;10012;605;1;macro;1345;1
ARI_0115_C04_112_3;8663;TN2BSC1;10.17867;36.85563;outdoor;3;866;;280;;;2G;10012;605;1;macro;699;1
ARI_0116_C02_112_1;8671;TN2BSC1;10.1616667;36.8445;outdoor;1;867;;20;;;2G;10014;605;1;macro;463;1
ARI_0116_C02_112_2;8672;TN2BSC1;10.1616667;36.8445;outdoor;2;867;;170;;;2G;10014;605;1;macro;534;1
ARI_0116_C02_112_3;8673;TN2BSC1;10.1616667;36.8445;outdoor;3;867;;280;;;2G;10014;605;1;macro;583;1
ARI_0117_C02_311_1;8681;TN2BSC1;10.122226;36.842296;outdoor;1;868;;10;;;2G;10019;605;1;macro;669;1
ARI_0117_C02_311_2;8682;TN2BSC1;10.122226;36.842296;outdoor;2;868;;130;;;2G;10019;605;1;macro;317;1
ARI_0117_C02_311_3;8683;TN2BSC1;10.122226;36.842296;outdoor;3;868;;250;;;2G;10019;605;1;macro;1203;1
ARI_0118_C03_112_1;8691;TN2BSC1;10.171019;36.833719;outdoor;1;869;;30;;;2G;10012;605;1;macro;916;1
ARI_0118_C03_112_2;8692;TN2BSC1;10.171019;36.833719;outdoor;2;869;;150;;;2G;10012;605;1;macro;20793;1
ARI_0118_C03_112_3;8693;TN2BSC1;10.171019;36.833719;outdoor;3;869;;270;;;2G;10012;605;1;macro;822;1
ARI_0119_C04_212_1;8701;TN2BSC1;10.1932;36.83835;outdoor;1;870;;50;;;2G;10012;605;1;macro;594;1
ARI_0119_C04_212_2;8702;TN2BSC1;10.1932;36.83835;outdoor;2;870;;130;;;2G;10012;605;1;macro;572;1
ARI_0119_C04_212_3;8703;TN2BSC1;10.1932;36.83835;outdoor;3;870;;220;;;2G;10012;605;1;macro;885;1
ARI_0120_C01_212_1;8711;TN2BSC1;10.1810916;36.85874722;outdoor;1;871;;90;;;2G;10016;605;1;macro;733;1
ARI_0120_C01_212_2;8712;TN2BSC1;10.1810916;36.85874722;outdoor;2;871;;220;;;2G;10016;605;1;macro;762;1
ARI_0120_C01_212_3;8713;TN2BSC1;10.1810916;36.85874722;outdoor;3;871;;330;;;2G;10016;605;1;macro;500;1
ARI_0121_MIS_411_1;8721;TN2BSC1;10.200915;36.844138;Indoor;1;872;;50;360;8;2G;10012;605;1;Micro;200;1
ARI_0121_MIS_411_2;8722;TN2BSC1;10.200915;36.844138;Indoor;2;872;;170;360;8;2G;10012;605;1;Micro;200;1
ARI_0122_C02_311_1;8731;TN2BSC1;10.19195;36.8977;outdoor;1;873;;90;;;2G;10016;605;1;macro;1371;1
ARI_0122_C02_311_2;8732;TN2BSC1;10.19195;36.8977;outdoor;2;873;;200;;;2G;10016;605;1;macro;882;1
ARI_0122_C02_311_3;8733;TN2BSC1;10.19195;36.8977;outdoor;3;873;;270;;;2G;10016;605;1;macro;706;1
ARI_0122_C02_311_4;9581;TN2BSC1;10.19195;36.8977;outdoor;4;873;;20;;;2G;10016;605;1;macro;24416;1
ARI_0123_MIS_411_1;8741;TN2BSC1;10.20857;36.857224;Indoor;1;874;;295;360;8;2G;10016;605;1;Micro;200;1
ARI_0123_MIS_411_2;8742;TN2BSC1;10.20857;36.857224;Indoor;2;874;;170;360;8;2G;10016;605;1;Micro;200;1
ARI_0124_C06_112_1;8751;TN2BSC1;10.165404;36.88943;outdoor;1;875;;60;;;2G;10016;605;1;macro;419;1
ARI_0124_C06_112_2;8752;TN2BSC1;10.165404;36.88943;outdoor;2;875;;140;;;2G;10016;605;1;macro;538;1
ARI_0124_C06_112_3;8753;TN2BSC1;10.165404;36.88943;outdoor;3;875;;290;;;2G;10016;605;1;macro;640;1
ARI_0125_C01_112_1;8761;TN2BSC1;10.14617;36.89134;outdoor;1;876;;90;;;2G;10014;605;1;macro;16723;1
ARI_0125_C01_112_2;8762;TN2BSC1;10.14617;36.89134;outdoor;2;876;;310;;;2G;10014;605;1;macro;29860;1
ARI_0127_C04_112_1;8781;TN2BSC1;10.159356;36.861315;outdoor;1;878;;0;;;2G;10014;605;1;macro;1717;1
ARI_0127_C04_112_2;8782;TN2BSC1;10.159356;36.861315;outdoor;2;878;;75;;;2G;10014;605;1;macro;959;1
ARI_0127_C04_112_3;8783;TN2BSC1;10.159356;36.861315;outdoor;3;878;;250;;;2G;10014;605;1;macro;453;1
ARI_0128_C01_412_1;8791;TN2BSC1;10.20091923;36.84413577;outdoor;1;879;;40;;;2G;10012;605;1;macro;901;1
ARI_0128_C01_412_2;8792;TN2BSC1;10.20091923;36.84413577;outdoor;2;879;;200;;;2G;10012;605;1;macro;458;1
ARI_0128_C01_412_3;8793;TN2BSC1;10.20091923;36.84413577;outdoor;3;879;;310;;;2G;10012;605;1;macro;371;1
ARI_0129_C01_312_1;8801;TN2BSC1;10.19113448;36.86261398;outdoor;1;880;;0;;;2G;10016;605;1;macro;541;1
ARI_0129_C01_312_2;8802;TN2BSC1;10.19113448;36.86261398;outdoor;2;880;;140;;;2G;10016;605;1;macro;311;1
ARI_0129_C01_312_3;8803;TN2BSC1;10.19113448;36.86261398;outdoor;3;880;;270;;;2G;10016;605;1;macro;586;1
ARI_0130_C04_312_1;8811;TN2BSC1;10.177772;36.844403;outdoor;1;881;;20;;;2G;10012;605;1;macro;1633;1
ARI_0130_C04_312_2;8812;TN2BSC1;10.177772;36.844403;outdoor;2;881;;180;;;2G;10012;605;1;macro;1343;1
ARI_0130_C04_312_3;8813;TN2BSC1;10.177772;36.844403;outdoor;3;881;;300;;;2G;10012;605;1;macro;637;1
ARI_0131_C02_412_1;8821;TN2BSC1;10.15272357;36.86037865;outdoor;1;882;;50;;;2G;10014;605;1;macro;473;1
ARI_0131_C02_412_2;8822;TN2BSC1;10.15272357;36.86037865;outdoor;2;882;;130;;;2G;10014;605;1;macro;348;1
ARI_0131_C02_412_3;8823;TN2BSC1;10.15272357;36.86037865;outdoor;3;882;;210;;;2G;10014;605;1;macro;1318;1
ARI_0133_C05_412_1;8841;TN2BSC1;10.19210278;36.86994167;outdoor;1;884;;100;;;2G;10016;605;1;macro;395;1
ARI_0133_C05_412_2;8842;TN2BSC1;10.19210278;36.86994167;outdoor;2;884;;210;;;2G;10016;605;1;macro;424;1
ARI_0133_C05_412_3;8843;TN2BSC1;10.19210278;36.86994167;outdoor;3;884;;290;;;2G;10016;605;1;macro;407;1
ARI_0135_C02_412_1;8861;TN2BSC1;10.17158889;36.90131944;outdoor;1;886;;70;;;2G;10016;605;1;macro;782;1
ARI_0135_C02_412_2;8862;TN2BSC1;10.17158889;36.90131944;outdoor;2;886;;160;;;2G;10016;605;1;macro;432;1
ARI_0135_C02_412_3;8863;TN2BSC1;10.17158889;36.90131944;outdoor;3;886;;240;;;2G;10016;605;1;macro;3330;1
ARI_0135_C02_412_4;9701;TN2BSC1;10.17158889;36.90131944;outdoor;4;886;;340;;;2G;10016;605;1;macro;2157;1
ARI_0136_C03_113_1;8871;TN2BSC2;10.12026389;37.06531389;outdoor;1;887;;30;;;2G;22103;605;1;macro;15266;1
ARI_0136_C03_113_2;8872;TN2BSC2;10.12026389;37.06531389;outdoor;2;887;;150;;;2G;22103;605;1;macro;21647;1
ARI_0136_C03_113_3;8873;TN2BSC2;10.12026389;37.06531389;outdoor;3;887;;260;;;2G;22103;605;1;macro;25747;1
ARI_0137_C02_312_1;8881;TN2BSC1;10.18733612;36.90112223;outdoor;1;888;;90;;;2G;10016;605;1;macro;11158;1
ARI_0137_C02_312_2;8882;TN2BSC1;10.18733612;36.90112223;outdoor;2;888;;240;;;2G;10016;605;1;macro;422;1
ARI_0137_C02_312_3;8883;TN2BSC1;10.18733612;36.90112223;outdoor;3;888;;340;;;2G;10016;605;1;macro;24956;1
ARI_0138_C02_213_1;8891;TN2BSC1;10.189676;36.886927;outdoor;1;889;;50;;;2G;10016;605;1;macro;401;1
ARI_0138_C02_213_2;8892;TN2BSC1;10.189676;36.886927;outdoor;2;889;;180;;;2G;10016;605;1;macro;631;1
ARI_0138_C02_213_3;8893;TN2BSC1;10.189676;36.886927;outdoor;3;889;;290;;;2G;10016;605;1;macro;464;1
ARI_0140_C01_313_1;8911;TN2BSC1;10.21555556;36.86361112;outdoor;1;891;;60;;;2G;10016;605;1;macro;450;1
ARI_0140_C01_313_2;8912;TN2BSC1;10.21555556;36.86361112;outdoor;2;891;;180;;;2G;10016;605;1;macro;832;1
ARI_0140_C01_313_3;8913;TN2BSC1;10.21555556;36.86361112;outdoor;3;891;;280;;;2G;10016;605;1;macro;362;1
ARI_0141_C01_313_1;8921;TN2BSC1;10.115342;36.828128;outdoor;1;892;;70;;;2G;10019;605;1;macro;7716;1
ARI_0141_C01_313_2;8922;TN2BSC1;10.115342;36.828128;outdoor;2;892;;155;;;2G;10019;605;1;macro;788;1
ARI_0141_C01_313_3;8923;TN2BSC1;10.115342;36.828128;outdoor;3;892;;295;;;2G;10019;605;1;macro;519;1
ARI_0142_C02_313_1;8931;TN1BSC1;10.25632;36.8739;outdoor;1;893;;30;;;2G;10003;605;1;macro;483;1
ARI_0142_C02_313_2;8932;TN1BSC1;10.25632;36.8739;outdoor;2;893;;180;;;2G;10003;605;1;macro;462;1
ARI_0142_C02_313_3;8933;TN1BSC1;10.25632;36.8739;outdoor;3;893;;250;;;2G;10003;605;1;macro;552;1
ARI_0144_C02_413_1;8951;TN1BSC1;10.19783334;36.87919445;outdoor;1;895;;20;;;2G;10003;605;1;macro;817;1
ARI_0144_C02_413_2;8952;TN1BSC1;10.19783334;36.87919445;outdoor;2;895;;130;;;2G;10003;605;1;macro;23284;1
ARI_0144_C02_413_3;8953;TN1BSC1;10.19783334;36.87919445;outdoor;3;895;;270;;;2G;10003;605;1;macro;769;1
ARI_0145_C03_413_1;8961;TN2BSC1;10.200635;36.851349;outdoor;1;896;;40;;;2G;10012;605;1;macro;500;1
ARI_0145_C03_413_2;8962;TN2BSC1;10.200635;36.851349;outdoor;2;896;;170;;;2G;10012;605;1;macro;29329;1
ARI_0145_C03_413_3;8963;TN2BSC1;10.200635;36.851349;outdoor;3;896;;255;;;2G;10012;605;1;macro;758;1
ARI_0145_C03_413_4;9681;TN2BSC1;10.200635;36.851349;outdoor;4;896;;330;;;2G;10012;605;1;macro;614;1
ARI_0146_C06_114_1;8971;TN2BSC2;10.060818;36.964188;outdoor;1;897;;150;;;2G;22103;605;1;macro;10441;1
ARI_0146_C06_114_2;8972;TN2BSC2;10.060818;36.964188;outdoor;2;897;;320;;;2G;22103;605;1;macro;34424;1
ARI_0147_C02_114_1;8981;TN2BSC1;10.168781;36.8393;outdoor;1;898;;30;;;2G;10012;605;1;macro;553;1
ARI_0147_C02_114_2;8982;TN2BSC1;10.168781;36.8393;outdoor;2;898;;170;;;2G;10012;605;1;macro;933;1
ARI_0147_C02_114_3;8983;TN2BSC1;10.168781;36.8393;outdoor;3;898;;270;;;2G;10012;605;1;macro;512;1
ARI_0148_C02_418_1;8991;TN2BSC1;10.17199167;36.84309445;outdoor;1;899;;70;;;2G;10012;605;1;macro;549;1
ARI_0148_C02_418_2;8992;TN2BSC1;10.17199167;36.84309445;outdoor;2;899;;180;;;2G;10012;605;1;macro;562;1
ARI_0148_C02_418_3;8993;TN2BSC1;10.17199167;36.84309445;outdoor;3;899;;340;;;2G;10012;605;1;macro;557;1
ARI_0149_C04_414_1;9001;TN2BSC1;10.160602;36.867183;outdoor;1;900;;45;;;2G;10014;605;1;Macro;1206;1
ARI_0149_C04_414_2;9002;TN2BSC1;10.160602;36.867183;outdoor;2;900;;155;;;2G;10014;605;1;Macro;2086;1
ARI_0149_C04_414_3;9003;TN2BSC1;10.160602;36.867183;outdoor;3;900;;255;;;2G;10014;605;1;Macro;1243;1
