CellName;Cell_ID;Longitude_Sector;Latitude_Sector;CoverageType;SiteID;Azimuth;HorizBeamwidth;VertBeamwidth;Technology;LAC;eNodeBID;mcc;mnc;Downtilt;Electrical_DownTilt;BSC_ID;RF_Solution;expected_cell_range;Antenna_id
GAF_0042_C03_114_g2;52;8.7506;34.4281;outdoor;105043;120;;;4G;60029;105043;605;1;;;;macro;-;1
GAF_0042_C03_114_g3;53;8.7506;34.4281;outdoor;105043;240;;;4G;60029;105043;605;1;;;;macro;-;1
GAF_0042_C03_114_k1;54;8.7506;34.4281;outdoor;105043;0;;;4G;60029;105043;605;1;;;;macro;-;1
GAF_0042_C03_114_k2;55;8.7506;34.4281;outdoor;105043;120;;;4G;60029;105043;605;1;;;;macro;-;1
GAF_0042_C03_114_k3;56;8.7506;34.4281;outdoor;105043;240;;;4G;60029;105043;605;1;;;;macro;-;1
GAF_0045_C02_414_g1;51;8.79936112;34.40419723;outdoor;105046;20;;;4G;60029;105046;605;1;;;;macro;-;1
GAF_0045_C02_414_k1;54;8.79936112;34.40419723;outdoor;105046;20;;;4G;60029;105046;605;1;;;;macro;-;1
GAF_0045_C02_414_p1;91;8.79936112;34.40419723;outdoor;105046;20;;;4G;60029;105046;605;1;;;;macro;-;1
GAF_0045_C02_M32_g2;52;8.79936112;34.40419723;outdoor;105046;120;;;4G;60029;105046;605;1;;;;macro;-;1
GAF_0045_C02_M32_g3;53;8.79936112;34.40419723;outdoor;105046;220;;;4G;60029;105046;605;1;;;;macro;-;1
GAF_0045_C02_M32_k2;55;8.79936112;34.40419723;outdoor;105046;120;;;4G;60029;105046;605;1;;;;macro;-;1
GAF_0045_C02_M32_k3;56;8.79936112;34.40419723;outdoor;105046;220;;;4G;60029;105046;605;1;;;;macro;-;1
GAF_0045_C02_M32_p2;92;8.79936112;34.40419723;outdoor;105046;120;;;4G;60029;105046;605;1;;;;macro;-;1
GAF_0045_C02_M32_p3;93;8.79936112;34.40419723;outdoor;105046;220;;;4G;60029;105046;605;1;;;;macro;-;1
JEN_0019_C01_210_g1;51;8.785139;36.51;outdoor;102520;130;;;4G;60033;102520;605;1;;;;macro;-;1
JEN_0019_C01_210_g2;52;8.785139;36.51;outdoor;102520;220;;;4G;60033;102520;605;1;;;;macro;-;1
JEN_0019_C01_210_k1;54;8.785139;36.51;outdoor;102520;130;;;4G;60033;102520;605;1;;;;macro;-;1
JEN_0019_C01_210_k2;55;8.785139;36.51;outdoor;102520;220;;;4G;60033;102520;605;1;;;;macro;-;1
JEN_0020_C02_210_g1;51;8.78066667;36.50147222;outdoor;102521;0;;;4G;60033;102521;605;1;;;;macro;-;1
JEN_0020_C02_210_g2;52;8.78066667;36.50147222;outdoor;102521;100;;;4G;60033;102521;605;1;;;;macro;-;1
JEN_0020_C02_210_g3;53;8.78066667;36.50147222;outdoor;102521;200;;;4G;60033;102521;605;1;;;;macro;-;1
JEN_0020_C02_210_g4;61;8.78066667;36.50147222;outdoor;102521;280;;;4G;60033;102521;605;1;;;;macro;-;1
JEN_0020_C02_210_k1;54;8.78066667;36.50147222;outdoor;102521;0;;;4G;60033;102521;605;1;;;;macro;-;1
JEN_0020_C02_210_k2;55;8.78066667;36.50147222;outdoor;102521;100;;;4G;60033;102521;605;1;;;;macro;-;1
JEN_0020_C02_210_k3;56;8.78066667;36.50147222;outdoor;102521;200;;;4G;60033;102521;605;1;;;;macro;-;1
JEN_0020_C02_210_k4;64;8.78066667;36.50147222;outdoor;102521;280;;;4G;60033;102521;605;1;;;;macro;-;1
JEN_0020_C02_210_p2;92;8.78066667;36.50147222;outdoor;102521;100;;;4G;60033;102521;605;1;;;;macro;-;1
JEN_0020_C02_210_p3;93;8.78066667;36.50147222;outdoor;102521;200;;;4G;60033;102521;605;1;;;;macro;-;1
JEN_0021_C01_210_g1;51;8.787;36.49225;outdoor;102522;105;;;4G;60033;102522;605;1;;;;macro;-;1
JEN_0021_C01_210_g2;52;8.787;36.49225;outdoor;102522;200;;;4G;60033;102522;605;1;;;;macro;-;1
JEN_0021_C01_210_g3;53;8.787;36.49225;outdoor;102522;340;;;4G;60033;102522;605;1;;;;macro;-;1
JEN_0021_C01_210_k1;54;8.787;36.49225;outdoor;102522;105;;;4G;60033;102522;605;1;;;;macro;-;1
JEN_0021_C01_210_k2;55;8.787;36.49225;outdoor;102522;200;;;4G;60033;102522;605;1;;;;macro;-;1
JEN_0021_C01_210_k3;56;8.787;36.49225;outdoor;102522;340;;;4G;60033;102522;605;1;;;;macro;-;1
JEN_0021_C01_210_p2;92;8.787;36.49225;outdoor;102522;200;;;4G;60033;102522;605;1;;;;macro;-;1
JEN_0024_C02_110_g1;51;8.770972;36.504417;outdoor;102525;30;;;4G;60033;102525;605;1;;;;macro;-;1
JEN_0024_C02_110_g2;52;8.770972;36.504417;outdoor;102525;130;;;4G;60033;102525;605;1;;;;macro;-;1
JEN_0024_C02_110_g3;53;8.770972;36.504417;outdoor;102525;280;;;4G;60033;102525;605;1;;;;macro;-;1
JEN_0024_C02_110_k1;54;8.770972;36.504417;outdoor;102525;30;;;4G;60033;102525;605;1;;;;macro;-;1
JEN_0024_C02_110_k2;55;8.770972;36.504417;outdoor;102525;130;;;4G;60033;102525;605;1;;;;macro;-;1
JEN_0024_C02_110_k3;56;8.770972;36.504417;outdoor;102525;280;;;4G;60033;102525;605;1;;;;macro;-;1
KAI_0005_C03_110_g1;51;10.08827778;35.67294167;outdoor;103256;10;;;4G;60024;103256;605;1;;;;macro;-;1
KAI_0005_C03_110_g2;52;10.08827778;35.67294167;outdoor;103256;190;;;4G;60024;103256;605;1;;;;macro;-;1
KAI_0005_C03_110_g3;53;10.08827778;35.67294167;outdoor;103256;280;;;4G;60024;103256;605;1;;;;macro;-;1
KAI_0005_C03_110_k1;54;10.08827778;35.67294167;outdoor;103256;10;;;4G;60024;103256;605;1;;;;macro;-;1
KAI_0005_C03_110_k2;55;10.08827778;35.67294167;outdoor;103256;190;;;4G;60024;103256;605;1;;;;macro;-;1
KAI_0005_C03_110_k3;56;10.08827778;35.67294167;outdoor;103256;280;;;4G;60024;103256;605;1;;;;macro;-;1
KAI_0011_C02_110_g1;51;10.100583;35.680417;outdoor;103262;150;;;4G;60024;103262;605;1;;;;macro;-;1
KAI_0011_C02_110_g2;52;10.100583;35.680417;outdoor;103262;240;;;4G;60024;103262;605;1;;;;macro;-;1
KAI_0011_C02_110_g3;53;10.100583;35.680417;outdoor;103262;330;;;4G;60024;103262;605;1;;;;macro;-;1
KAI_0011_C02_110_k1;54;10.100583;35.680417;outdoor;103262;150;;;4G;60024;103262;605;1;;;;macro;-;1
KAI_0011_C02_110_k2;55;10.100583;35.680417;outdoor;103262;240;;;4G;60024;103262;605;1;;;;macro;-;1
KAI_0011_C02_110_k3;56;10.100583;35.680417;outdoor;103262;330;;;4G;60024;103262;605;1;;;;macro;-;1
KAI_0013_C01_110_g1;51;10.091531;35.66375;outdoor;103264;70;;;4G;60024;103264;605;1;;;;macro;-;1
KAI_0013_C01_110_g2;52;10.091531;35.66375;outdoor;103264;180;;;4G;60024;103264;605;1;;;;macro;-;1
KAI_0013_C01_110_g3;53;10.091531;35.66375;outdoor;103264;310;;;4G;60024;103264;605;1;;;;macro;-;1
KAI_0013_C01_110_k1;54;10.091531;35.66375;outdoor;103264;70;;;4G;60024;103264;605;1;;;;macro;-;1
KAI_0013_C01_110_k2;55;10.091531;35.66375;outdoor;103264;180;;;4G;60024;103264;605;1;;;;macro;-;1
KAI_0013_C01_110_k3;56;10.091531;35.66375;outdoor;103264;310;;;4G;60024;103264;605;1;;;;macro;-;1
KAI_0015_C01_110_g1;51;10.098389;35.667694;outdoor;103266;0;;;4G;60024;103266;605;1;;;;macro;-;1
KAI_0015_C01_110_g2;52;10.098389;35.667694;outdoor;103266;100;;;4G;60024;103266;605;1;;;;macro;-;1
KAI_0015_C01_110_g3;53;10.098389;35.667694;outdoor;103266;220;;;4G;60024;103266;605;1;;;;macro;-;1
KAI_0015_C01_110_k1;54;10.098389;35.667694;outdoor;103266;0;;;4G;60024;103266;605;1;;;;macro;-;1
KAI_0015_C01_110_k2;55;10.098389;35.667694;outdoor;103266;100;;;4G;60024;103266;605;1;;;;macro;-;1
KAI_0015_C01_110_k3;56;10.098389;35.667694;outdoor;103266;220;;;4G;60024;103266;605;1;;;;macro;-;1
KAS_0004_C01_110_g1;51;8.840733;35.16314;outdoor;103505;120;;;4G;60023;103505;605;1;;;;macro;-;1
KAS_0004_C01_110_g2;52;8.840733;35.16314;outdoor;103505;235;;;4G;60023;103505;605;1;;;;macro;-;1
KAS_0004_C01_110_g3;53;8.840733;35.16314;outdoor;103505;320;;;4G;60023;103505;605;1;;;;macro;-;1
KAS_0004_C01_110_k1;54;8.840733;35.16314;outdoor;103505;120;;;4G;60023;103505;605;1;;;;macro;-;1
KAS_0004_C01_110_k2;55;8.840733;35.16314;outdoor;103505;235;;;4G;60023;103505;605;1;;;;macro;-;1
KAS_0004_C01_110_k3;56;8.840733;35.16314;outdoor;103505;320;;;4G;60023;103505;605;1;;;;macro;-;1
KAS_0006_C01_110_g1;51;8.85019444;35.1686389;outdoor;103507;40;;;4G;60023;103507;605;1;;;;macro;-;1
KAS_0006_C01_110_g2;52;8.85019444;35.1686389;outdoor;103507;140;;;4G;60023;103507;605;1;;;;macro;-;1
KAS_0006_C01_110_g3;53;8.85019444;35.1686389;outdoor;103507;240;;;4G;60023;103507;605;1;;;;macro;-;1
KAS_0006_C01_110_k1;54;8.85019444;35.1686389;outdoor;103507;40;;;4G;60023;103507;605;1;;;;macro;-;1
KAS_0006_C01_110_k2;55;8.85019444;35.1686389;outdoor;103507;140;;;4G;60023;103507;605;1;;;;macro;-;1
KAS_0006_C01_110_k3;56;8.85019444;35.1686389;outdoor;103507;240;;;4G;60023;103507;605;1;;;;macro;-;1
KAS_0009_C04_110_g1;51;8.838878;35.152733;outdoor;103510;15;;;4G;60023;103510;605;1;;;;macro;-;1
KAS_0009_C04_110_g2;52;8.838878;35.152733;outdoor;103510;300;;;4G;60023;103510;605;1;;;;macro;-;1
KAS_0009_C04_110_k1;54;8.838878;35.152733;outdoor;103510;15;;;4G;60023;103510;605;1;;;;macro;-;1
KAS_0009_C04_110_k2;55;8.838878;35.152733;outdoor;103510;300;;;4G;60023;103510;605;1;;;;macro;-;1
KEB_0001_C02_110_g1;51;8.96994444;33.70561111;outdoor;105252;300;;;4G;60034;105252;605;1;;;;macro;-;1
KEB_0001_C02_110_g2;52;8.96994444;33.70561111;outdoor;105252;120;;;4G;60034;105252;605;1;;;;macro;-;1
KEB_0001_C02_110_g3;53;8.96994444;33.70561111;outdoor;105252;240;;;4G;60034;105252;605;1;;;;macro;-;1
KEB_0001_C02_110_k1;54;8.96994444;33.70561111;outdoor;105252;0;;;4G;60034;105252;605;1;;;;macro;-;1
KEB_0001_C02_110_k2;55;8.96994444;33.70561111;outdoor;105252;120;;;4G;60034;105252;605;1;;;;macro;-;1
KEB_0001_C02_110_k3;56;8.96994444;33.70561111;outdoor;105252;240;;;4G;60034;105252;605;1;;;;macro;-;1
KEB_0003_C01_110_g1;51;8.96575;33.69925;outdoor;105254;0;;;4G;60034;105254;605;1;;;;macro;-;1
KEB_0003_C01_110_g2;52;8.96575;33.69925;outdoor;105254;120;;;4G;60034;105254;605;1;;;;macro;-;1
KEB_0003_C01_110_g3;53;8.96575;33.69925;outdoor;105254;240;;;4G;60034;105254;605;1;;;;macro;-;1
KEB_0003_C01_110_k1;54;8.96575;33.69925;outdoor;105254;0;;;4G;60034;105254;605;1;;;;macro;-;1
KEB_0003_C01_110_k2;55;8.96575;33.69925;outdoor;105254;120;;;4G;60034;105254;605;1;;;;macro;-;1
KEB_0003_C01_110_k3;56;8.96575;33.69925;outdoor;105254;240;;;4G;60034;105254;605;1;;;;macro;-;1
KEB_0010_C03_110_g1;51;9.02533333;33.45667222;outdoor;105261;0;;;4G;60034;105261;605;1;;;;macro;-;1
KEB_0010_C03_110_g2;52;9.02533333;33.45667222;outdoor;105261;120;;;4G;60034;105261;605;1;;;;macro;-;1
KEB_0010_C03_110_g3;53;9.02533333;33.45667222;outdoor;105261;240;;;4G;60034;105261;605;1;;;;macro;-;1
KEB_0010_C03_110_k1;54;9.02533333;33.45667222;outdoor;105261;0;;;4G;60034;105261;605;1;;;;macro;-;1
KEB_0010_C03_110_k2;55;9.02533333;33.45667222;outdoor;105261;120;;;4G;60034;105261;605;1;;;;macro;-;1
KEB_0010_C03_110_k3;56;9.02533333;33.45667222;outdoor;105261;240;;;4G;60034;105261;605;1;;;;macro;-;1
KEF_0002_C04_110_g1;51;8.71234;36.17623;outdoor;102753;30;;;4G;60014;102753;605;1;;;;macro;-;1
KEF_0002_C04_110_g2;52;8.71234;36.17623;outdoor;102753;120;;;4G;60014;102753;605;1;;;;macro;-;1
KEF_0002_C04_110_g3;53;8.71234;36.17623;outdoor;102753;230;;;4G;60014;102753;605;1;;;;macro;-;1
KEF_0002_C04_110_k1;54;8.71234;36.17623;outdoor;102753;30;;;4G;60014;102753;605;1;;;;macro;-;1
KEF_0002_C04_110_k2;55;8.71234;36.17623;outdoor;102753;120;;;4G;60014;102753;605;1;;;;macro;-;1
KEF_0002_C04_110_k3;56;8.71234;36.17623;outdoor;102753;230;;;4G;60014;102753;605;1;;;;macro;-;1
KEF_0005_C02_110_g1;51;8.70413;36.18266;outdoor;102756;115;;;4G;60014;102756;605;1;;;;macro;-;1
KEF_0005_C02_110_g2;52;8.70413;36.18266;outdoor;102756;195;;;4G;60014;102756;605;1;;;;macro;-;1
KEF_0005_C02_110_k1;54;8.70413;36.18266;outdoor;102756;115;;;4G;60014;102756;605;1;;;;macro;-;1
KEF_0005_C02_110_k2;55;8.70413;36.18266;outdoor;102756;195;;;4G;60014;102756;605;1;;;;macro;-;1
KEF_0033 C01_116_g1;51;8.70178;36.16205;outdoor;102784;0;;;4G;60014;102784;605;1;;;;macro;-;1
KEF_0033_C01_116_g2;52;8.70178;36.16205;outdoor;102784;90;;;4G;60014;102784;605;1;;;;macro;-;1
KEF_0033_C01_116_g3;53;8.70178;36.16205;outdoor;102784;280;;;4G;60014;102784;605;1;;;;macro;-;1
KEF_0033_C01_116_k1;54;8.70178;36.16205;outdoor;102784;0;;;4G;60014;102784;605;1;;;;macro;-;1
KEF_0033_C01_116_k2;55;8.70178;36.16205;outdoor;102784;90;;;4G;60014;102784;605;1;;;;macro;-;1
KEF_0033_C01_116_k3;56;8.70178;36.16205;outdoor;102784;280;;;4G;60014;102784;605;1;;;;macro;-;1
MAH_0002_C01_409_g1;51;11.064444;35.50519;outdoor;104003;140;;;4G;60032;104003;605;1;;;;macro;-;1
MAH_0002_C01_409_g2;52;11.064444;35.50519;outdoor;104003;250;;;4G;60032;104003;605;1;;;;macro;-;1
MAH_0002_C01_409_k1;54;11.064444;35.50519;outdoor;104003;140;;;4G;60032;104003;605;1;;;;macro;-;1
MAH_0002_C01_409_k2;55;11.064444;35.50519;outdoor;104003;250;;;4G;60032;104003;605;1;;;;macro;-;1
MAH_0003_C06_409_g1;51;11.052722;35.51075;outdoor;104004;140;;;4G;60032;104004;605;1;;;;macro;-;1
MAH_0003_C06_409_g2;52;11.052722;35.51075;outdoor;104004;220;;;4G;60032;104004;605;1;;;;macro;-;1
MAH_0003_C06_409_g3;53;11.052722;35.51075;outdoor;104004;290;;;4G;60032;104004;605;1;;;;macro;-;1
MAH_0003_C06_409_k1;54;11.052722;35.51075;outdoor;104004;140;;;4G;60032;104004;605;1;;;;macro;-;1
MAH_0003_C06_409_k2;55;11.052722;35.51075;outdoor;104004;220;;;4G;60032;104004;605;1;;;;macro;-;1
MAH_0003_C06_409_k3;56;11.052722;35.51075;outdoor;104004;290;;;4G;60032;104004;605;1;;;;macro;-;1
MAH_0005_C02_409_g1;51;11.04156;35.51462;outdoor;104006;150;;;4G;60032;104006;605;1;;;;macro;-;1
MAH_0005_C02_409_g2;52;11.04156;35.51462;outdoor;104006;240;;;4G;60032;104006;605;1;;;;macro;-;1
MAH_0005_C02_409_g3;53;11.04156;35.51462;outdoor;104006;340;;;4G;60032;104006;605;1;;;;macro;-;1
MAH_0005_C02_409_k1;54;11.04156;35.51462;outdoor;104006;150;;;4G;60032;104006;605;1;;;;macro;-;1
MAH_0005_C02_409_k2;55;11.04156;35.51462;outdoor;104006;240;;;4G;60032;104006;605;1;;;;macro;-;1
MAH_0005_C02_409_k3;56;11.04156;35.51462;outdoor;104006;340;;;4G;60032;104006;605;1;;;;macro;-;1
MAH_0026_C01_110_g1;51;11.04598;35.50481;outdoor;104027;40;;;4G;60032;104027;605;1;;;;macro;-;1
MAH_0026_C01_110_g2;52;11.04598;35.50481;outdoor;104027;130;;;4G;60032;104027;605;1;;;;macro;-;1
MAH_0026_C01_110_g3;53;11.04598;35.50481;outdoor;104027;220;;;4G;60032;104027;605;1;;;;macro;-;1
MAH_0026_C01_110_k1;54;11.04598;35.50481;outdoor;104027;40;;;4G;60032;104027;605;1;;;;macro;-;1
MAH_0026_C01_110_k2;55;11.04598;35.50481;outdoor;104027;130;;;4G;60032;104027;605;1;;;;macro;-;1
MAH_0026_C01_110_k3;56;11.04598;35.50481;outdoor;104027;220;;;4G;60032;104027;605;1;;;;macro;-;1
MAH_0037_C10_314_g1;51;10.547086;35.344825;outdoor;104038;110;;;4G;60032;104038;605;1;;;;macro;-;1
MAH_0037_C10_314_g2;52;10.547086;35.344825;outdoor;104038;210;;;4G;60032;104038;605;1;;;;macro;-;1
MAH_0037_C10_314_g3;53;10.547086;35.344825;outdoor;104038;340;;;4G;60032;104038;605;1;;;;macro;-;1
MAH_0037_C10_314_k1;54;10.547086;35.344825;outdoor;104038;110;;;4G;60032;104038;605;1;;;;macro;-;1
MAH_0037_C10_314_k2;55;10.547086;35.344825;outdoor;104038;210;;;4G;60032;104038;605;1;;;;macro;-;1
MAH_0037_C10_314_k3;56;10.547086;35.344825;outdoor;104038;340;;;4G;60032;104038;605;1;;;;macro;-;1
MAN_0003_C02_309_g1;51;10.06236111;36.8245;outdoor;101254;160;;;4G;60007;101254;605;1;;;;macro;-;1
MAN_0003_C02_309_g2;52;10.06236111;36.8245;outdoor;101254;250;;;4G;60007;101254;605;1;;;;macro;-;1
MAN_0003_C02_309_g3;53;10.06236111;36.8245;outdoor;101254;340;;;4G;60007;101254;605;1;;;;macro;-;1
MAN_0003_C02_309_k1;54;10.06236111;36.8245;outdoor;101254;160;;;4G;60007;101254;605;1;;;;macro;-;1
MAN_0003_C02_309_k2;55;10.06236111;36.8245;outdoor;101254;250;;;4G;60007;101254;605;1;;;;macro;-;1
MAN_0003_C02_309_k3;56;10.06236111;36.8245;outdoor;101254;340;;;4G;60007;101254;605;1;;;;macro;-;1
MAN_0004_C01_309_g1;51;10.03683333;36.84847222;outdoor;101255;150;;;4G;60007;101255;605;1;;;;macro;-;1
MAN_0004_C01_309_g2;52;10.03683333;36.84847222;outdoor;101255;240;;;4G;60007;101255;605;1;;;;macro;-;1
MAN_0004_C01_309_k1;54;10.03683333;36.84847222;outdoor;101255;150;;;4G;60007;101255;605;1;;;;macro;-;1
MAN_0004_C01_309_k2;55;10.03683333;36.84847222;outdoor;101255;240;;;4G;60007;101255;605;1;;;;macro;-;1
MAN_0005_C01_309_g1;51;10.08572222;36.82038889;outdoor;101256;40;;;4G;60007;101256;605;1;;;;macro;-;1
MAN_0005_C01_309_g2;52;10.08572222;36.82038889;outdoor;101256;150;;;4G;60007;101256;605;1;;;;macro;-;1
MAN_0005_C01_309_g3;53;10.08572222;36.82038889;outdoor;101256;280;;;4G;60007;101256;605;1;;;;macro;-;1
MAN_0005_C01_309_k1;54;10.08572222;36.82038889;outdoor;101256;40;;;4G;60007;101256;605;1;;;;macro;-;1
MAN_0005_C01_309_k2;55;10.08572222;36.82038889;outdoor;101256;150;;;4G;60007;101256;605;1;;;;macro;-;1
MAN_0005_C01_309_k3;56;10.08572222;36.82038889;outdoor;101256;280;;;4G;60007;101256;605;1;;;;macro;-;1
MAN_0005_C01_309_p1;91;10.08572222;36.82038889;outdoor;101256;40;;;4G;60007;101256;605;1;;;;macro;-;1
MAN_0006_C03_309_g1;51;10.10977301;36.8031236;outdoor;101257;0;;;4G;60007;101257;605;1;;;;macro;-;1
MAN_0006_C03_309_g2;52;10.10977301;36.8031236;outdoor;101257;130;;;4G;60007;101257;605;1;;;;macro;-;1
MAN_0006_C03_309_g3;53;10.10977301;36.8031236;outdoor;101257;250;;;4G;60007;101257;605;1;;;;macro;-;1
MAN_0006_C03_309_k1;54;10.10977301;36.8031236;outdoor;101257;0;;;4G;60007;101257;605;1;;;;macro;-;1
MAN_0006_C03_309_k2;55;10.10977301;36.8031236;outdoor;101257;130;;;4G;60007;101257;605;1;;;;macro;-;1
MAN_0006_C03_309_k3;56;10.10977301;36.8031236;outdoor;101257;250;;;4G;60007;101257;605;1;;;;macro;-;1
MAN_0007_C11_309_g1;51;10.1156389;36.7984167;outdoor;101258;0;;;4G;60009;101258;605;1;;;;macro;-;1
MAN_0007_C11_309_g2;52;10.1156389;36.7984167;outdoor;101258;130;;;4G;60009;101258;605;1;;;;macro;-;1
MAN_0007_C11_309_g3;53;10.1156389;36.7984167;outdoor;101258;260;;;4G;60009;101258;605;1;;;;macro;-;1
MAN_0007_C11_309_k1;54;10.1156389;36.7984167;outdoor;101258;0;;;4G;60009;101258;605;1;;;;macro;-;1
MAN_0007_C11_309_k2;55;10.1156389;36.7984167;outdoor;101258;130;;;4G;60009;101258;605;1;;;;macro;-;1
MAN_0007_C11_309_k3;56;10.1156389;36.7984167;outdoor;101258;260;;;4G;60009;101258;605;1;;;;macro;-;1
MAN_0007_C11_309_p2;92;10.1156389;36.7984167;outdoor;101258;130;;;4G;60009;101258;605;1;;;;macro;-;1
MAN_0007_C11_309_p3;93;10.1156389;36.7984167;outdoor;101258;260;;;4G;60009;101258;605;1;;;;macro;-;1
MAN_0009_C01_309_g1;51;10.08683333;36.82855556;outdoor;101260;70;;;4G;60007;101260;605;1;;;;macro;-;1
MAN_0009_C01_309_g2;52;10.08683333;36.82855556;outdoor;101260;170;;;4G;60007;101260;605;1;;;;macro;-;1
MAN_0009_C01_309_g3;53;10.08683333;36.82855556;outdoor;101260;270;;;4G;60007;101260;605;1;;;;macro;-;1
MAN_0009_C01_309_g4;61;10.08683333;36.82855556;outdoor;101260;350;;;4G;60007;101260;605;1;;;;macro;-;1
MAN_0009_C01_309_k1;54;10.08683333;36.82855556;outdoor;101260;70;;;4G;60007;101260;605;1;;;;macro;-;1
MAN_0009_C01_309_k2;55;10.08683333;36.82855556;outdoor;101260;170;;;4G;60007;101260;605;1;;;;macro;-;1
MAN_0009_C01_309_k3;56;10.08683333;36.82855556;outdoor;101260;270;;;4G;60007;101260;605;1;;;;macro;-;1
MAN_0009_C01_309_k4;64;10.08683333;36.82855556;outdoor;101260;350;;;4G;60007;101260;605;1;;;;macro;-;1
MAN_0009_C01_309_p2;92;10.08683333;36.82855556;outdoor;101260;170;;;4G;60007;101260;605;1;;;;macro;-;1
MAN_0010_C01_309_g1;51;10.09536;36.82827;outdoor;101261;45;;;4G;60007;101261;605;1;;;;macro;-;1
MAN_0010_C01_309_g2;52;10.09536;36.82827;outdoor;101261;210;;;4G;60007;101261;605;1;;;;macro;-;1
MAN_0010_C01_309_g3;53;10.09536;36.82827;outdoor;101261;320;;;4G;60007;101261;605;1;;;;macro;-;1
MAN_0010_C01_309_k1;54;10.09536;36.82827;outdoor;101261;45;;;4G;60007;101261;605;1;;;;macro;-;1
MAN_0010_C01_309_k2;55;10.09536;36.82827;outdoor;101261;210;;;4G;60007;101261;605;1;;;;macro;-;1
MAN_0010_C01_309_k3;56;10.09536;36.82827;outdoor;101261;320;;;4G;60007;101261;605;1;;;;macro;-;1
MAN_0012_C01_309_g1;51;10.09072;36.79772;outdoor;101263;0;;;4G;60007;101263;605;1;;;;macro;-;1
MAN_0012_C01_309_g2;52;10.09072;36.79772;outdoor;101263;180;;;4G;60007;101263;605;1;;;;macro;-;1
MAN_0012_C01_309_g3;53;10.09072;36.79772;outdoor;101263;240;;;4G;60007;101263;605;1;;;;macro;-;1
MAN_0012_C01_309_k1;54;10.09072;36.79772;outdoor;101263;0;;;4G;60007;101263;605;1;;;;macro;-;1
MAN_0012_C01_309_k2;55;10.09072;36.79772;outdoor;101263;180;;;4G;60007;101263;605;1;;;;macro;-;1
MAN_0012_C01_309_k3;56;10.09072;36.79772;outdoor;101263;240;;;4G;60007;101263;605;1;;;;macro;-;1
MAN_0013_C01_309_g1;51;10.09822;36.81325;outdoor;101264;10;;;4G;60007;101264;605;1;;;;macro;-;1
MAN_0013_C01_309_g2;52;10.09822;36.81325;outdoor;101264;140;;;4G;60007;101264;605;1;;;;macro;-;1
MAN_0013_C01_309_g3;53;10.09822;36.81325;outdoor;101264;250;;;4G;60007;101264;605;1;;;;macro;-;1
MAN_0013_C01_309_k1;54;10.09822;36.81325;outdoor;101264;10;;;4G;60007;101264;605;1;;;;macro;-;1
MAN_0013_C01_309_k2;55;10.09822;36.81325;outdoor;101264;140;;;4G;60007;101264;605;1;;;;macro;-;1
MAN_0013_C01_309_k3;56;10.09822;36.81325;outdoor;101264;250;;;4G;60007;101264;605;1;;;;macro;-;1
MAN_0017_C01_309_g1;51;10.09733889;36.80547222;outdoor;101268;10;;;4G;60007;101268;605;1;;;;macro;-;1
MAN_0017_C01_309_g2;52;10.09733889;36.80547222;outdoor;101268;100;;;4G;60007;101268;605;1;;;;macro;-;1
MAN_0017_C01_309_g3;53;10.09733889;36.80547222;outdoor;101268;250;;;4G;60007;101268;605;1;;;;macro;-;1
MAN_0017_C01_309_k1;54;10.09733889;36.80547222;outdoor;101268;10;;;4G;60007;101268;605;1;;;;macro;-;1
MAN_0017_C01_309_k2;55;10.09733889;36.80547222;outdoor;101268;100;;;4G;60007;101268;605;1;;;;macro;-;1
MAN_0017_C01_309_k3;56;10.09733889;36.80547222;outdoor;101268;250;;;4G;60007;101268;605;1;;;;macro;-;1
MAN_0040_C01_311_g1;51;10.10075;36.8015556;outdoor;101291;30;;;4G;60007;101291;605;1;;;;macro;-;1
MAN_0040_C01_311_g2;52;10.10075;36.8015556;outdoor;101291;130;;;4G;60007;101291;605;1;;;;macro;-;1
MAN_0040_C01_311_g3;53;10.10075;36.8015556;outdoor;101291;260;;;4G;60007;101291;605;1;;;;macro;-;1
MAN_0040_C01_311_k1;54;10.10075;36.8015556;outdoor;101291;30;;;4G;60007;101291;605;1;;;;macro;-;1
MAN_0040_C01_311_k2;55;10.10075;36.8015556;outdoor;101291;130;;;4G;60007;101291;605;1;;;;macro;-;1
MAN_0040_C01_311_k3;56;10.10075;36.8015556;outdoor;101291;260;;;4G;60007;101291;605;1;;;;macro;-;1
MAN_0041_C06_112_g1;51;10.10542273;36.81241273;outdoor;101292;100;;;4G;60007;101292;605;1;;;;macro;-;1
MAN_0041_C06_112_g2;52;10.10542273;36.81241273;outdoor;101292;180;;;4G;60007;101292;605;1;;;;macro;-;1
MAN_0041_C06_112_g3;53;10.10542273;36.81241273;outdoor;101292;310;;;4G;60007;101292;605;1;;;;macro;-;1
MAN_0041_C06_112_k1;54;10.10542273;36.81241273;outdoor;101292;100;;;4G;60007;101292;605;1;;;;macro;-;1
MAN_0041_C06_112_k2;55;10.10542273;36.81241273;outdoor;101292;180;;;4G;60007;101292;605;1;;;;macro;-;1
MAN_0041_C06_112_k3;56;10.10542273;36.81241273;outdoor;101292;310;;;4G;60007;101292;605;1;;;;macro;-;1
MAN_0045_C01_113_g1;51;10.107973;36.795511;outdoor;101296;10;;;4G;60007;101296;605;1;;;;macro;-;1
